seed,language,layer,id,r
44,fr,0,19.693760690462845,1.0331393503206998
44,fr,1,20.64005236692453,1.058600947226112
44,fr,2,18.26438933062991,1.0622067031208988
44,fr,3,18.36733723786519,1.0749269601122262
44,fr,4,19.026212565264434,1.0827723490086203
44,fr,5,18.873616843980702,1.076773177931277
44,fr,6,19.549475275946744,1.073234071898334
44,fr,7,18.33291250617228,1.064948553058813
44,fr,8,18.65147697114558,1.0661330886003788
44,fr,9,18.993319615502397,1.0695863544031303
44,fr,10,19.051791239627047,1.064752079443689
44,fr,11,20.341577711830883,1.0510296662625833
44,fr,12,19.472174706859075,1.050714232577485
44,fr,13,18.443718559484687,1.0565927650886995
44,fr,14,18.521711039771315,1.0542188637797214
44,fr,15,18.387150597850386,1.0858391627312647
44,fr,16,17.69965848130754,1.0759034721548955
44,fr,17,19.062956466481793,1.08504283655362
44,fr,18,18.80775495319318,1.080811423036907
44,fr,19,18.928225863905702,1.0809616064237433
44,fr,20,19.0499237739567,1.0780357677338432
44,fr,21,19.137092607879786,1.067181569559679
44,fr,22,19.39911748964189,1.068570228095097
44,fr,23,18.587728207759575,1.06229644648291
44,fr,24,19.133912670477308,1.0492605201974392
44,fr,25,19.309310550584122,1.0432640893646314
44,fr,26,20.034746788700215,1.0235045713507624
44,fr,27,19.671614686232136,1.016953353736161
44,fr,28,18.495065912017214,1.010012857614588
44,fr,29,18.805028412903813,1.0071853355304776
44,fr,30,18.35641156243258,1.003902698986303
44,fr,31,17.561463399582607,1.0232765095746137
