layer,cosine_sim,cosine_sim_adjusted
0,0.6546892523765564,0.34307897090911865
1,0.597457766532898,0.3623444139957428
2,0.6503347754478455,0.3571982979774475
3,0.6506533622741699,0.4012017250061035
4,0.6716502904891968,0.43735000491142273
5,0.7012222409248352,0.44871777296066284
6,0.7121081352233887,0.48606088757514954
7,0.7316000461578369,0.5151201486587524
8,0.7385665774345398,0.518112063407898
9,0.7511963248252869,0.5166285634040833
10,0.75517737865448,0.5303848385810852
11,0.7548153400421143,0.5327965021133423
12,0.7711811065673828,0.5369680523872375
13,0.7684818506240845,0.5553958415985107
14,0.7630131840705872,0.5546280741691589
15,0.7652853727340698,0.5526439547538757
16,0.7646898627281189,0.552812397480011
17,0.7571654915809631,0.5385350584983826
18,0.7582094669342041,0.5119571089744568
19,0.7459456920623779,0.5038979649543762
20,0.7309524416923523,0.4792115390300751
21,0.7205173373222351,0.45727118849754333
22,0.7152755856513977,0.4303596317768097
23,0.7118718028068542,0.40585750341415405
24,0.6932564973831177,0.3748558759689331
25,0.6870549321174622,0.37024375796318054
26,0.6511572599411011,0.3365668058395386
27,0.6345635056495667,0.3258475065231323
28,0.6207248568534851,0.31077298521995544
29,0.5885284543037415,0.3098757266998291
30,0.5839259624481201,0.30384430289268494
31,0.5767139792442322,0.3064868152141571
