layer,cosine_sim,cosine_sim_adjusted
0,0.7153030633926392,0.3735206425189972
1,0.6848698258399963,0.40035468339920044
2,0.717552661895752,0.38093987107276917
3,0.7061838507652283,0.42277124524116516
4,0.7143291234970093,0.4556595981121063
5,0.7325648069381714,0.45966005325317383
6,0.7403373122215271,0.49501341581344604
7,0.7542892098426819,0.5225610733032227
8,0.7597317695617676,0.5244773030281067
9,0.771591067314148,0.5203076601028442
10,0.773291826248169,0.5341665148735046
11,0.771087646484375,0.5360208749771118
12,0.7858957052230835,0.5389105677604675
13,0.7821977734565735,0.5559508204460144
14,0.779698371887207,0.5560320615768433
15,0.7826813459396362,0.5535978078842163
16,0.7764881253242493,0.549849271774292
17,0.7690981030464172,0.5344148874282837
18,0.7685239315032959,0.5052074193954468
19,0.7548757791519165,0.4964412748813629
20,0.7373511791229248,0.4727385342121124
21,0.7283914089202881,0.44876307249069214
22,0.7266407012939453,0.4231772720813751
23,0.7259450554847717,0.3984619379043579
24,0.7063753604888916,0.368100643157959
25,0.6939486265182495,0.3621884882450104
26,0.6759983897209167,0.3322336971759796
27,0.6577166318893433,0.32127517461776733
28,0.6449166536331177,0.3097151815891266
29,0.6185101270675659,0.30986592173576355
30,0.6057543754577637,0.3055317997932434
31,0.6056416034698486,0.3084590435028076
