layer,cosine_sim,cosine_sim_adjusted
0,0.6838568449020386,0.3460472524166107
1,0.6439456939697266,0.3708437979221344
2,0.690720796585083,0.3632429838180542
3,0.6733875870704651,0.3995904326438904
4,0.6775116324424744,0.42853042483329773
5,0.6995598673820496,0.4363272488117218
6,0.7064338326454163,0.4710049629211426
7,0.7232072949409485,0.4990852177143097
8,0.7284066081047058,0.49972453713417053
9,0.7391550540924072,0.49528399109840393
10,0.739798903465271,0.508311927318573
11,0.737927258014679,0.5081508755683899
12,0.7543927431106567,0.5138271450996399
13,0.7527722716331482,0.5316513776779175
14,0.7511925101280212,0.5325642228126526
15,0.7598841786384583,0.5351402759552002
16,0.7562025189399719,0.5340473651885986
17,0.7503879070281982,0.5199216604232788
18,0.749763548374176,0.4922531843185425
19,0.7358120679855347,0.48229503631591797
20,0.722977876663208,0.45995214581489563
21,0.7149248123168945,0.4378490746021271
22,0.7081469297409058,0.4101555645465851
23,0.7068015336990356,0.3866465091705322
24,0.681553840637207,0.3543476462364197
25,0.6717100143432617,0.3491951823234558
26,0.6585261821746826,0.32289907336235046
27,0.6397135257720947,0.3118448257446289
28,0.625229001045227,0.29774239659309387
29,0.5955812335014343,0.3004356920719147
30,0.5917513966560364,0.2972867488861084
31,0.5899807214736938,0.2979726195335388
