layer,cosine_sim,cosine_sim_adjusted
0,0.654926598072052,0.34365829825401306
1,0.5975620746612549,0.3624555170536041
2,0.6506475210189819,0.35701483488082886
3,0.6510248780250549,0.40107423067092896
4,0.6721256375312805,0.4372773766517639
5,0.7018147110939026,0.4488104581832886
6,0.7129610776901245,0.485830157995224
7,0.7327519655227661,0.5146424174308777
8,0.7400272488594055,0.5169211626052856
9,0.7528778910636902,0.5145570635795593
10,0.7565042972564697,0.5292145609855652
11,0.7561802268028259,0.5311280488967896
12,0.7727245092391968,0.5352469682693481
13,0.7703309655189514,0.5542067289352417
14,0.7655200362205505,0.5532013773918152
15,0.7680901885032654,0.5513062477111816
16,0.7675837874412537,0.5522922277450562
17,0.7608398199081421,0.538086473941803
18,0.7623071670532227,0.5104072093963623
19,0.7503038048744202,0.5028431415557861
20,0.7354143857955933,0.47830820083618164
21,0.7257166504859924,0.45606163144111633
22,0.7204738855361938,0.42943644523620605
23,0.7178817391395569,0.4049895703792572
24,0.6990251541137695,0.3746602237224579
25,0.6931670308113098,0.3704584836959839
26,0.6580520272254944,0.33673015236854553
27,0.6422507166862488,0.3263610303401947
28,0.6294251680374146,0.31197088956832886
29,0.5982440710067749,0.3117755055427551
30,0.59339439868927,0.30639296770095825
31,0.5884580612182617,0.3113972842693329
