layer,cosine_sim,cosine_sim_adjusted
0,0.6687490344047546,0.34287095069885254
1,0.6373358368873596,0.3677189350128174
2,0.6800099015235901,0.35727083683013916
3,0.6671903729438782,0.39689671993255615
4,0.6799048781394958,0.4279674291610718
5,0.7044950723648071,0.4392137825489044
6,0.7119920253753662,0.4752713739871979
7,0.7303881645202637,0.5030683875083923
8,0.736848771572113,0.5048995018005371
9,0.7470661997795105,0.4995476007461548
10,0.7481464743614197,0.5133633613586426
11,0.7463077306747437,0.5128752589225769
12,0.7643797397613525,0.517441987991333
13,0.7609772086143494,0.5362004637718201
14,0.7585108876228333,0.5361611247062683
15,0.7649765610694885,0.5358619093894958
16,0.7578712105751038,0.5337185859680176
17,0.7497822046279907,0.5166172981262207
18,0.7477884888648987,0.48720410466194153
19,0.7300338745117188,0.47730255126953125
20,0.7140422463417053,0.45281708240509033
21,0.7042628526687622,0.4308873414993286
22,0.6960489153862,0.4030309021472931
23,0.6978428959846497,0.3816119432449341
24,0.67482590675354,0.3501206934452057
25,0.6724445819854736,0.34505075216293335
26,0.666344404220581,0.31926429271698
27,0.6411187648773193,0.30774542689323425
28,0.6371710896492004,0.2971349358558655
29,0.6216416954994202,0.3021196126937866
30,0.5745750665664673,0.28707361221313477
31,0.5306860208511353,0.27112945914268494
