language,layer,cosine_sim_mean,cosine_sim_std,cosine_sim_mean_pm_std,cosine_sim_n_seeds,cosine_sim_adjusted_mean,cosine_sim_adjusted_std,cosine_sim_adjusted_mean_pm_std,cosine_sim_adjusted_n_seeds
fr,0,0.6628138025601705,0.007068962668928065,0.662814 +- 0.007069,3,0.34891194105148315,0.005762847252544832,0.348912 +- 0.005763,3
fr,1,0.6075978875160217,0.008691379142363906,0.607598 +- 0.008691,3,0.37046633164087933,0.007023097131496029,0.370466 +- 0.007023,3
fr,2,0.6606058279673258,0.00865580026913144,0.660606 +- 0.008656,3,0.36495234568913776,0.0069059031521114984,0.364952 +- 0.006906,3
fr,3,0.6595272620519003,0.007412328782505925,0.659527 +- 0.007412,3,0.40827397505442303,0.006368726554917237,0.408274 +- 0.006369,3
fr,4,0.6787449916203817,0.005746632136858162,0.678745 +- 0.005747,3,0.4440930088361104,0.005961184007184889,0.444093 +- 0.005961,3
fr,5,0.7078728874524435,0.005247570232791901,0.707873 +- 0.005248,3,0.4552006920178731,0.0055436324000355764,0.455201 +- 0.005544,3
fr,6,0.7181274692217509,0.004480639312696087,0.718127 +- 0.004481,3,0.4914691746234894,0.0048841477608774515,0.491469 +- 0.004884,3
fr,7,0.7372636795043945,0.003917828695068805,0.737264 +- 0.003918,3,0.519964873790741,0.004614418666351653,0.519965 +- 0.004614,3
fr,8,0.7439853946367899,0.003574279473383813,0.743985 +- 0.003574,3,0.522335151831309,0.004736296074888347,0.522335 +- 0.004736,3
fr,9,0.757665197054545,0.004407735079710787,0.757665 +- 0.004408,3,0.5206922094027201,0.005676299566740825,0.520692 +- 0.005676,3
fr,10,0.7615356047948202,0.00476441285542907,0.761536 +- 0.004764,3,0.5353757739067078,0.005766262898883921,0.535376 +- 0.005766,3
fr,11,0.761167565981547,0.004847522626509485,0.761168 +- 0.004848,3,0.5376246372858683,0.006143929355835843,0.537625 +- 0.006144,3
fr,12,0.7767464717229208,0.00451568641599166,0.776746 +- 0.004516,3,0.5416573683420817,0.006227775351062796,0.541657 +- 0.006228,3
fr,13,0.7744871576627096,0.004304654497761295,0.774487 +- 0.004305,3,0.5603689948717753,0.006030425796747445,0.560369 +- 0.006030,3
fr,14,0.7702201008796692,0.004478774390155197,0.770220 +- 0.004479,3,0.5599234501520792,0.006106796207324835,0.559923 +- 0.006107,3
fr,15,0.7732160886128744,0.004553674968237397,0.773216 +- 0.004554,3,0.5584346652030945,0.0061898904244604685,0.558435 +- 0.006190,3
fr,16,0.7721697489420573,0.004046128183006128,0.772170 +- 0.004046,3,0.5587319930394491,0.005639330880436711,0.558732 +- 0.005639,3
fr,17,0.7655571897824606,0.004099521654581092,0.765557 +- 0.004100,3,0.5450316270192465,0.0060178836518967995,0.545032 +- 0.006018,3
fr,18,0.7671303550402323,0.004177007450058258,0.767130 +- 0.004177,3,0.5173410574595133,0.006008323359080495,0.517341 +- 0.006008,3
fr,19,0.7544235785802206,0.00357260550389527,0.754424 +- 0.003573,3,0.5087566375732422,0.005125417403232955,0.508757 +- 0.005125,3
fr,20,0.7400572101275126,0.004049590170160852,0.740057 +- 0.004050,3,0.4843512376149495,0.005321238325348679,0.484351 +- 0.005321,3
fr,21,0.7305199106534322,0.004209689330990083,0.730520 +- 0.004210,3,0.4614737232526143,0.00481481313623457,0.461474 +- 0.004815,3
fr,22,0.7256407539049784,0.004552698040864768,0.725641 +- 0.004553,3,0.4347377121448517,0.00475959786711207,0.434738 +- 0.004760,3
fr,23,0.7232331236203512,0.0047560893087239264,0.723233 +- 0.004756,3,0.4094844063123067,0.004151655212735323,0.409484 +- 0.004152,3
fr,24,0.7041410406430563,0.004566548698978514,0.704141 +- 0.004567,3,0.37850579619407654,0.0035252009798550127,0.378506 +- 0.003525,3
fr,25,0.6984443664550781,0.004790245173191369,0.698444 +- 0.004790,3,0.37419233719507855,0.003336427293306754,0.374192 +- 0.003336,3
fr,26,0.6632960438728333,0.004771319427728789,0.663296 +- 0.004771,3,0.34029842416445416,0.0031965125531060053,0.340298 +- 0.003197,3
fr,27,0.6470518708229065,0.004568111002120824,0.647052 +- 0.004568,3,0.3298664192358653,0.0031326653857363857,0.329866 +- 0.003133,3
fr,28,0.6341555714607239,0.004531910125698731,0.634156 +- 0.004532,3,0.3155667285124461,0.0031935436884450953,0.315567 +- 0.003194,3
fr,29,0.6031697392463684,0.0048808255712243015,0.603170 +- 0.004881,3,0.31574463844299316,0.0035391934636195724,0.315745 +- 0.003539,3
fr,30,0.5980777343114217,0.004964224309943188,0.598078 +- 0.004964,3,0.31112096707026166,0.004282199541664298,0.311121 +- 0.004282,3
fr,31,0.5915274620056152,0.006197765121155712,0.591527 +- 0.006198,3,0.31681762139002484,0.005545460134146283,0.316818 +- 0.005545,3
