language,layer,cosine_sim_mean,cosine_sim_std,cosine_sim_mean_pm_std,cosine_sim_n_seeds,cosine_sim_adjusted_mean,cosine_sim_adjusted_std,cosine_sim_adjusted_mean_pm_std,cosine_sim_adjusted_n_seeds
de,0,0.6720056732495626,0.013926410037458491,0.672006 +- 0.013926,3,0.33794580896695453,0.01094078092231544,0.337946 +- 0.010941,3
de,1,0.6336967349052429,0.00961668864851344,0.633697 +- 0.009617,3,0.36168192823727924,0.009075641818820862,0.361682 +- 0.009076,3
de,2,0.6826723019282023,0.007486488823483366,0.682672 +- 0.007486,3,0.35602359970410663,0.007512666704483642,0.356024 +- 0.007513,3
de,3,0.6661378145217896,0.006309435161593529,0.666138 +- 0.006309,3,0.3939058581988017,0.005658509150955931,0.393906 +- 0.005659,3
de,4,0.6698072751363119,0.0062189570492617065,0.669807 +- 0.006219,3,0.42183394233385724,0.0063046704281083795,0.421834 +- 0.006305,3
de,5,0.6918173631032308,0.00622104061398523,0.691817 +- 0.006221,3,0.4296613931655884,0.005838201211041994,0.429661 +- 0.005838,3
de,6,0.6973827878634135,0.007168499591016218,0.697383 +- 0.007168,3,0.463612178961436,0.006504819767586608,0.463612 +- 0.006505,3
de,7,0.7149020632108053,0.006301904166306549,0.714902 +- 0.006302,3,0.49233383933703107,0.006163273459038252,0.492334 +- 0.006163,3
de,8,0.7200050155321757,0.006046099708606526,0.720005 +- 0.006046,3,0.49345022439956665,0.006191502637916061,0.493450 +- 0.006192,3
de,9,0.7306683659553528,0.005757865970572919,0.730668 +- 0.005758,3,0.49037159482638043,0.0058627067461994075,0.490372 +- 0.005863,3
de,10,0.7312831481297811,0.005922786634225123,0.731283 +- 0.005923,3,0.5022178292274475,0.005969325194210472,0.502218 +- 0.005969,3
de,11,0.7293964227040609,0.005912222348683053,0.729396 +- 0.005912,3,0.5023711025714874,0.005986125022391732,0.502371 +- 0.005986,3
de,12,0.7472457488377889,0.004452195671674238,0.747246 +- 0.004452,3,0.5091579556465149,0.004978174614535224,0.509158 +- 0.004978,3
de,13,0.7447808782259623,0.00476604353815263,0.744781 +- 0.004766,3,0.5266484618186951,0.004702000841710309,0.526648 +- 0.004702,3
de,14,0.7428057789802551,0.0046683027513612484,0.742806 +- 0.004668,3,0.5275689959526062,0.005030452468852061,0.527569 +- 0.005030,3
de,15,0.752234935760498,0.0038965211958828724,0.752235 +- 0.003897,3,0.5302971800168356,0.004864431211128892,0.530297 +- 0.004864,3
de,16,0.7488422592480978,0.0033324927823628805,0.748842 +- 0.003332,3,0.5295155644416809,0.00378738308723877,0.529516 +- 0.003787,3
de,17,0.7425118684768677,0.0032713140083820117,0.742512 +- 0.003271,3,0.514867345492045,0.004188200958233818,0.514867 +- 0.004188,3
de,18,0.7419554392496744,0.002930936987401048,0.741955 +- 0.002931,3,0.48818905154863995,0.004118814479625384,0.488189 +- 0.004119,3
de,19,0.72758549451828,0.002917409832752259,0.727585 +- 0.002917,3,0.47805540760358173,0.003638870203192816,0.478055 +- 0.003639,3
de,20,0.7142417828241984,0.003058628441157972,0.714242 +- 0.003059,3,0.4547891517480214,0.004188358769019179,0.454789 +- 0.004188,3
de,21,0.7054095069567362,0.003077379953851979,0.705410 +- 0.003077,3,0.4331899086634318,0.0041586670327139474,0.433190 +- 0.004159,3
de,22,0.6986409425735474,0.0031054001097023613,0.698641 +- 0.003105,3,0.4049128194650014,0.0044042796361083445,0.404913 +- 0.004404,3
de,23,0.6963683168093363,0.003166035035821995,0.696368 +- 0.003166,3,0.3816145658493042,0.004306325348532939,0.381615 +- 0.004306,3
de,24,0.6714450716972351,0.00319361875321036,0.671445 +- 0.003194,3,0.3496633470058441,0.003677348337054742,0.349663 +- 0.003677,3
de,25,0.6607681314150492,0.0036665912631506275,0.660768 +- 0.003667,3,0.3442537784576416,0.0035164175566390803,0.344254 +- 0.003516,3
de,26,0.6467830340067545,0.0036780455660642697,0.646783 +- 0.003678,3,0.31824225187301636,0.0033884553782556207,0.318242 +- 0.003388,3
de,27,0.6268048087755839,0.004303030147712168,0.626805 +- 0.004303,3,0.30699532230695087,0.0034418585802794923,0.306995 +- 0.003442,3
de,28,0.611129105091095,0.0044428646879503715,0.611129 +- 0.004443,3,0.29214057326316833,0.0035179012220071222,0.292141 +- 0.003518,3
de,29,0.579294482866923,0.005604457995474758,0.579294 +- 0.005604,3,0.2936146557331085,0.0039803343579773555,0.293615 +- 0.003980,3
de,30,0.5755369861920675,0.005826775505515591,0.575537 +- 0.005827,3,0.289473553498586,0.004405498209318313,0.289474 +- 0.004405,3
de,31,0.5700068871180216,0.007336134555397816,0.570007 +- 0.007336,3,0.2859482566515605,0.005770034410100758,0.285948 +- 0.005770,3
