language,layer,cosine_sim_mean,cosine_sim_std,cosine_sim_mean_pm_std,cosine_sim_n_seeds,cosine_sim_adjusted_mean,cosine_sim_adjusted_std,cosine_sim_adjusted_mean_pm_std,cosine_sim_adjusted_n_seeds
es,0,0.7057399749755859,0.011558974739902361,0.705740 +- 0.011559,3,0.367696613073349,0.008862796116347292,0.367697 +- 0.008863,3
es,1,0.6715297897656759,0.012665006234586123,0.671530 +- 0.012665,3,0.38708821932474774,0.013608765570587869,0.387088 +- 0.013609,3
es,2,0.7061492800712585,0.011734615132970005,0.706149 +- 0.011735,3,0.3690108160177867,0.013530648698209946,0.369011 +- 0.013531,3
es,3,0.696502685546875,0.0099668108956573,0.696503 +- 0.009967,3,0.4133061667283376,0.011093448580228552,0.413306 +- 0.011093,3
es,4,0.706096887588501,0.008050447310128408,0.706097 +- 0.008050,3,0.44683362046877545,0.010190447168430185,0.446834 +- 0.010190,3
es,5,0.7243518233299255,0.00796031727413907,0.724352 +- 0.007960,3,0.4509059389432271,0.010017462459344461,0.450906 +- 0.010017,3
es,6,0.7318814396858215,0.007869168208433391,0.731881 +- 0.007869,3,0.4868890047073364,0.009342051887012924,0.486889 +- 0.009342,3
es,7,0.7476458152135214,0.006227023133421901,0.747646 +- 0.006227,3,0.5160268942515055,0.008149263577188119,0.516027 +- 0.008149,3
es,8,0.7533597946166992,0.0057338630297970265,0.753360 +- 0.005734,3,0.5189393957455953,0.007899367216073892,0.518939 +- 0.007899,3
es,9,0.7646599213282267,0.006274529973236044,0.764660 +- 0.006275,3,0.5158017873764038,0.008739009245249483,0.515802 +- 0.008739,3
es,10,0.7668600678443909,0.006321570751618833,0.766860 +- 0.006322,3,0.5290366808573405,0.008554767632750083,0.529037 +- 0.008555,3
es,11,0.7643005847930908,0.0064077727539467765,0.764301 +- 0.006408,3,0.5308785835901896,0.008841328579369215,0.530879 +- 0.008841,3
es,12,0.7796868284543356,0.005646282082772287,0.779687 +- 0.005646,3,0.5343218644460043,0.008670048920046603,0.534322 +- 0.008670,3
es,13,0.7749586701393127,0.00588193816689286,0.774959 +- 0.005882,3,0.5508188605308533,0.008167149096927775,0.550819 +- 0.008167,3
es,14,0.7709505955378214,0.0060772315449253485,0.770951 +- 0.006077,3,0.549618681271871,0.00866072111463588,0.549619 +- 0.008661,3
es,15,0.7739978035291036,0.005805455744864735,0.773998 +- 0.005805,3,0.5463058749834696,0.008970847009276106,0.546306 +- 0.008971,3
es,16,0.7676418026288351,0.005347542911374167,0.767642 +- 0.005348,3,0.5426609714825948,0.0077050025549280626,0.542661 +- 0.007705,3
es,17,0.7594154278437296,0.005495119413743292,0.759415 +- 0.005495,3,0.5263742208480835,0.008251619759711606,0.526374 +- 0.008252,3
es,18,0.7589607040087382,0.005235630269015863,0.758961 +- 0.005236,3,0.49835318326950073,0.00792583826700348,0.498353 +- 0.007926,3
es,19,0.7449689507484436,0.005152191974937635,0.744969 +- 0.005152,3,0.4894767999649048,0.007485113770261803,0.489477 +- 0.007485,3
es,20,0.7269365787506104,0.005688493812039358,0.726937 +- 0.005688,3,0.4648243884245555,0.008117976092450283,0.464824 +- 0.008118,3
es,21,0.7178036570549011,0.005487258555936084,0.717804 +- 0.005487,3,0.44179388880729675,0.007633113437187276,0.441794 +- 0.007633,3
es,22,0.7161670923233032,0.005798710863134583,0.716167 +- 0.005799,3,0.4159451921780904,0.007792787646089981,0.415945 +- 0.007793,3
es,23,0.7149475415547689,0.005850519961738478,0.714948 +- 0.005851,3,0.39185728629430133,0.007163447161186127,0.391857 +- 0.007163,3
es,24,0.6960689425468445,0.005675708712476427,0.696069 +- 0.005676,3,0.3617881238460541,0.006479294494408615,0.361788 +- 0.006479,3
es,25,0.6830564141273499,0.006068671791370059,0.683056 +- 0.006069,3,0.35586488246917725,0.006249251995106864,0.355865 +- 0.006249,3
es,26,0.6650098363558451,0.005787218142148011,0.665010 +- 0.005787,3,0.326678325732549,0.005643880201843133,0.326678 +- 0.005644,3
es,27,0.6459032297134399,0.005963274344401371,0.645903 +- 0.005963,3,0.3156461517016093,0.005527677326795155,0.315646 +- 0.005528,3
es,28,0.6321159601211548,0.00581218506009114,0.632116 +- 0.005812,3,0.3034455080827077,0.005580922872451255,0.303446 +- 0.005581,3
es,29,0.6043033599853516,0.005961997328888486,0.604303 +- 0.005962,3,0.302402804295222,0.0061327625249953215,0.302403 +- 0.006133,3
es,30,0.5912134846051534,0.006568540131611239,0.591213 +- 0.006569,3,0.29644254843393963,0.007036327252036335,0.296443 +- 0.007036,3
es,31,0.5860202511151632,0.009178961649283286,0.586020 +- 0.009179,3,0.29462336500485736,0.009322391788975851,0.294623 +- 0.009322,3
