layer,cosine_sim,cosine_sim_adjusted
0,0.6908653974533081,0.35726386308670044
1,0.6589905619621277,0.388979434967041
2,0.6972416043281555,0.37588244676589966
3,0.6812167763710022,0.41132158041000366
4,0.6910750865936279,0.4418049156665802
5,0.7152273058891296,0.451747864484787
6,0.7228050827980042,0.4876560568809509
7,0.7389872074127197,0.5141894817352295
8,0.7439075708389282,0.5153863430023193
9,0.7541256546974182,0.5101749300956726
10,0.7556204199790955,0.5241391658782959
11,0.7536594271659851,0.523967981338501
12,0.7701256275177002,0.5275548696517944
13,0.7675555348396301,0.5462747812271118
14,0.7657507658004761,0.5475955605506897
15,0.7710712552070618,0.5471947193145752
16,0.763332724571228,0.5430421233177185
17,0.7554805874824524,0.5272144675254822
18,0.7532913684844971,0.4971933364868164
19,0.7352508306503296,0.48612675070762634
20,0.7193154692649841,0.46195903420448303
21,0.7094991207122803,0.43942904472351074
22,0.7008544206619263,0.4115825295448303
23,0.7030450701713562,0.3890581429004669
24,0.680059015750885,0.35659387707710266
25,0.6783693432807922,0.3511596620082855
26,0.6715996861457825,0.32463160157203674
27,0.6464253067970276,0.3129619359970093
28,0.642382025718689,0.3026764988899231
29,0.6276419162750244,0.308312326669693
30,0.579997181892395,0.2943864166736603
31,0.5341505408287048,0.27906060218811035
