layer,cosine_sim,cosine_sim_adjusted
0,0.715314507484436,0.37359869480133057
1,0.6849181056022644,0.4003656804561615
2,0.7176154851913452,0.38088104128837585
3,0.7062703371047974,0.42269864678382874
4,0.7144263386726379,0.4555843770503998
5,0.7327385544776917,0.4596092402935028
6,0.7405041456222534,0.49490073323249817
7,0.7544559240341187,0.5224272608757019
8,0.7599454522132874,0.5242393612861633
9,0.7718488574028015,0.5199812650680542
10,0.773588240146637,0.5338776111602783
11,0.7713874578475952,0.5357178449630737
12,0.7862018942832947,0.5386112928390503
13,0.7825084328651428,0.5556991100311279
14,0.7800338268280029,0.5557972192764282
15,0.7830281257629395,0.553355872631073
16,0.7768653035163879,0.54969322681427
17,0.7694979310035706,0.5342682600021362
18,0.7689341902732849,0.5049515962600708
19,0.7553178071975708,0.4962259531021118
20,0.7378100156784058,0.47253677248954773
21,0.7288681268692017,0.44852954149246216
22,0.727083146572113,0.4229409098625183
23,0.7264178395271301,0.3982142210006714
24,0.7067828178405762,0.36789754033088684
25,0.6943507194519043,0.3619859516620636
26,0.6764349341392517,0.3320291042327881
27,0.6581911444664001,0.32111120223999023
28,0.6454715728759766,0.3096056580543518
29,0.6191229820251465,0.3098044693470001
30,0.6063791513442993,0.30555784702301025
31,0.6063640117645264,0.30868688225746155
