layer,cosine_sim,cosine_sim_adjusted
0,0.7100276947021484,0.3731399476528168
1,0.6705046892166138,0.38796621561050415
2,0.7083006501197815,0.3711194694042206
3,0.6989520192146301,0.4158463478088379
4,0.7082195281982422,0.44897326827049255
5,0.7266843914985657,0.4531933069229126
6,0.7348672151565552,0.48798447847366333
7,0.7520731091499329,0.5168987512588501
8,0.7588564157485962,0.5180824995040894
9,0.7715120911598206,0.5145402550697327
10,0.7746337056159973,0.5285385847091675
11,0.7720056176185608,0.5303666591644287
12,0.78740394115448,0.5343145728111267
13,0.7825045585632324,0.5512818694114685
14,0.7781071662902832,0.5494440197944641
15,0.7809292078018188,0.5450524091720581
16,0.7743238210678101,0.5430118441581726
17,0.7668282985687256,0.5267699956893921
18,0.7660552859306335,0.49721404910087585
19,0.7523469924926758,0.4892503023147583
20,0.734083890914917,0.46447834372520447
21,0.7253001928329468,0.4405222535133362
22,0.7228169441223145,0.4147418141365051
23,0.7216653823852539,0.3899998068809509
24,0.7009302377700806,0.35992634296417236
25,0.6876602172851562,0.3538696765899658
26,0.6695630550384521,0.3241082727909088
27,0.6503664255142212,0.3127538859844208
28,0.6365538835525513,0.3005370795726776
29,0.609057605266571,0.2991163432598114
30,0.5936745405197144,0.2936191260814667
31,0.5817542672157288,0.2948974668979645
