layer,cosine_sim,cosine_sim_adjusted
0,0.6833983063697815,0.35097530484199524
1,0.6476637721061707,0.37657779455184937
2,0.6917758584022522,0.3668701946735382
3,0.6766847968101501,0.4051235318183899
4,0.6858408451080322,0.4342593848705292
5,0.7093864679336548,0.44370126724243164
6,0.7153454422950745,0.47711077332496643
7,0.7324109077453613,0.5032625794410706
8,0.7387447357177734,0.5035800337791443
9,0.750868022441864,0.5002937912940979
10,0.7535560131072998,0.5141150951385498
11,0.7516409754753113,0.5145394802093506
12,0.7697376608848572,0.5209808349609375
13,0.7660387754440308,0.5395998358726501
14,0.7626105546951294,0.5395933985710144
15,0.7685186266899109,0.5378603339195251
16,0.7602573037147522,0.535403847694397
17,0.7525354027748108,0.5186654925346375
18,0.7503541111946106,0.48867446184158325
19,0.7323064208030701,0.4782383441925049
20,0.716020405292511,0.45337554812431335
21,0.7065839171409607,0.4308907091617584
22,0.6980047225952148,0.40368297696113586
23,0.6998504996299744,0.3816251754760742
24,0.6749984622001648,0.3494519293308258
25,0.672715961933136,0.3437769412994385
26,0.6655699610710144,0.31711870431900024
27,0.6393852829933167,0.3054082691669464
28,0.6345266699790955,0.2946995198726654
29,0.618748128414154,0.29973122477531433
30,0.5694208741188049,0.2849113643169403
31,0.5178338885307312,0.27016347646713257
